,client_id,district_id,sex,birth_date
2580,2727,1,1,1968-02-05
2581,2728,74,1,1922-08-13
2582,2729,1,1,1966-08-28
2583,2730,52,1,1947-03-18
2584,2731,38,1,1927-12-08
2585,2732,57,0,1953-09-16
2586,2733,3,0,1927-11-11
2587,2734,3,1,1934-11-12
2588,2735,64,1,1928-07-31
2589,2736,1,0,1958-02-15
2590,2738,1,1,1951-04-25
2591,2739,13,1,1950-01-26
2592,2740,36,0,1967-11-23
2593,2741,41,0,1930-11-29
2594,2742,65,0,1948-08-27
2595,2743,50,0,1939-10-04
2596,2744,50,1,1943-02-22
2597,2745,54,0,1939-08-07
2598,2746,1,1,1971-02-25
2599,2747,6,1,1936-10-14
2600,2748,6,0,1936-10-06
2601,2749,14,0,1921-03-04
2602,2750,14,1,1913-07-13
2603,2751,68,0,1957-01-24
2604,2752,48,1,1971-08-09
2605,2754,66,0,1978-05-24
2606,2755,1,0,1970-03-23
2607,2756,31,0,1919-09-28
2608,2758,1,1,1946-07-14
2609,2759,2,1,1974-01-26
2610,2760,68,0,1975-12-12
2611,2761,1,0,1977-09-29
2612,2762,29,0,1953-04-23
2613,2765,36,0,1981-04-20
2614,2766,70,1,1959-09-15
2615,2767,70,0,1954-06-04
2616,2768,1,1,1964-04-02
2617,2769,69,1,1937-05-15
2618,2770,1,1,1954-07-08
2619,2771,37,1,1920-10-25
2620,2772,37,0,1923-01-08
2621,2773,49,0,1919-09-13
2622,2774,49,1,1921-02-23
2623,2775,41,0,1978-07-09
2624,2776,31,0,1934-06-07
2625,2777,46,0,1970-03-28
2626,2778,57,1,1964-05-16
2627,2779,29,1,1948-05-04
2628,2780,29,0,1947-01-16
2629,2781,46,0,1960-11-22
2630,2782,31,1,1940-09-13
2631,2783,1,1,1940-06-20
2632,2784,36,0,1958-07-25
2633,2785,22,1,1962-07-29
2634,2786,24,1,1951-11-02
2635,2787,41,0,1976-10-14
2636,2788,49,0,1951-10-21
2637,2789,1,0,1951-12-25
2638,2790,16,1,1975-02-10
2639,2791,60,1,1921-10-10
2640,2794,18,1,1965-01-22
2641,2795,18,0,1968-04-13
2642,2796,15,1,1974-06-25
2643,2797,28,1,1950-11-05
2644,2798,65,1,1931-06-27
2645,2799,4,0,1961-12-02
2646,2800,2,1,1949-08-26
2647,2801,75,1,1919-02-18
2648,2802,1,0,1966-11-29
2649,2803,68,1,1931-10-12
2650,2804,68,0,1936-11-10
2651,2805,73,1,1964-07-13
2652,2806,58,0,1955-07-01
2653,2808,8,0,1974-03-31
2654,2809,33,1,1979-02-14
2655,2810,72,1,1971-07-28
2656,2811,1,0,1946-12-07
2657,2812,55,0,1970-05-02
2658,2813,70,1,1941-04-10
2659,2814,19,0,1973-02-10
2660,2815,35,1,1930-06-30
2661,2816,35,0,1938-03-15
2662,2817,1,0,1977-02-19
2663,2818,54,1,1963-04-12
2664,2819,8,1,1980-08-12
2665,2820,77,1,1966-12-17
2666,2821,45,0,1980-11-01
2667,2822,50,1,1958-10-19
2668,2823,70,0,1946-12-18
2669,2824,39,1,1941-09-05
2670,2825,65,1,1958-03-29
2671,2826,59,1,1935-01-28
2672,2827,63,1,1923-02-13
2673,2828,14,0,1949-07-10
2674,2829,33,0,1939-12-27
2675,2830,51,1,1974-11-14
2676,2831,68,0,1980-07-09
2677,2832,13,1,1927-07-23
2678,2833,13,0,1923-07-09
2679,2834,52,1,1949-05-23
2680,2835,27,1,1966-01-27
2681,2836,38,0,1919-09-21
2682,2837,38,1,1927-05-21
2683,2838,65,1,1965-03-09
2684,2839,72,0,1928-07-05
2685,2840,72,1,1934-05-14
2686,2841,18,0,1973-04-10
2687,2842,74,1,1958-06-17
2688,2843,70,0,1966-10-06
2689,2844,51,1,1962-11-19
2690,2845,7,1,1952-09-02
2691,2846,1,0,1969-03-17
2692,2847,34,0,1942-07-25
2693,2848,34,1,1939-02-20
2694,2849,19,1,1928-04-02
2695,2850,7,1,1970-08-20
2696,2851,54,1,1939-08-10
2697,2852,26,0,1942-06-28
2698,2853,28,0,1956-04-25
2699,2854,16,1,1949-06-01
2700,2855,16,0,1957-07-26
2701,2856,47,1,1923-11-11
2702,2857,33,1,1927-02-03
2703,2858,42,0,1926-02-12
2704,2859,68,0,1928-09-24
2705,2860,28,1,1958-03-31
2706,2862,49,0,1964-10-07
2707,2863,49,1,1968-03-05
2708,2864,51,0,1952-04-09
2709,2865,15,1,1948-11-18
2710,2866,15,0,1949-10-30
2711,2867,1,0,1960-01-23
2712,2868,14,1,1933-12-14
2713,2869,1,1,1975-08-05
2714,2870,29,1,1959-11-28
2715,2871,71,0,1967-11-23
2716,2872,77,0,1933-10-27
2717,2873,16,0,1975-03-24
2718,2874,34,1,1972-09-10
2719,2875,46,1,1936-08-17
2720,2876,1,1,1977-01-07
2721,2877,59,1,1932-04-29
2722,2878,68,1,1947-04-17
2723,2879,40,1,1977-01-10
2724,2880,60,1,1952-12-30
2725,2881,12,0,1967-03-21
2726,2882,70,1,1931-12-14
2727,2883,30,1,1953-02-26
2728,2884,40,0,1958-10-10
2729,2885,1,0,1965-10-04
2730,2886,1,1,1958-10-03
2731,2887,2,0,1961-01-29
2732,2888,1,0,1978-09-09
2733,2889,25,1,1943-12-05
2734,2890,62,1,1951-10-11
2735,2891,62,0,1957-07-23
2736,2892,3,0,1941-03-21
2737,2893,2,0,1927-11-02
2738,2894,70,0,1948-07-25
2739,2895,70,0,1977-05-17
2740,2896,1,0,1975-05-16
2741,2897,40,1,1925-07-18
2742,2898,40,0,1920-10-17
2743,2899,16,1,1918-05-18
2744,2900,18,1,1923-03-22
2745,2901,25,0,1939-01-09
2746,2902,8,0,1959-07-03
2747,2903,8,1,1959-11-26
2748,2904,64,0,1946-05-18
2749,2905,64,1,1951-07-07
2750,2906,5,1,1934-12-16
2751,2907,5,0,1932-09-22
2752,2908,1,1,1971-02-28
2753,2909,26,1,1936-10-09
2754,2910,76,1,1936-09-28
2755,2911,45,1,1932-09-25
2756,2912,45,0,1925-07-28
2757,2913,44,1,1962-12-27
2758,2915,33,0,1954-02-22
2759,2916,1,1,1972-09-30
2760,2917,16,1,1940-01-18
2761,2918,5,1,1967-05-21
2762,2919,5,0,1970-09-08
2763,2920,44,0,1962-06-23
2764,2921,64,0,1976-12-20
2765,2922,43,1,1940-09-07
2766,2923,35,0,1977-03-21
2767,2924,18,0,1941-02-06
2768,2925,18,1,1947-09-08
2769,2926,27,1,1934-02-11
2770,2927,27,0,1929-12-28
2771,2928,38,1,1932-03-02
2772,2929,1,1,1958-03-10
2773,2930,41,1,1941-03-22
2774,2932,1,0,1940-07-11
2775,2933,72,1,1942-12-12
2776,2934,72,0,1948-04-27
2777,2935,61,0,1944-05-02
2778,2936,3,0,1945-03-11
2779,2937,74,1,1949-07-01
2780,2938,8,0,1921-06-01
2781,2939,8,1,1918-02-13
2782,2940,1,1,1965-10-16
2783,2941,38,1,1951-03-12
2784,2942,67,0,1966-06-03
2785,2943,1,0,1980-06-28
2786,2944,71,0,1943-08-23
2787,2945,74,1,1921-06-02
2788,2946,74,0,1926-01-23
2789,2947,19,0,1957-05-18
2790,2948,47,1,1978-11-20
2791,2949,14,1,1943-09-25
2792,2950,46,1,1944-06-06
2793,2951,76,0,1950-08-31
2794,2952,52,0,1978-01-17
2795,2953,3,1,1936-07-07
2796,2954,38,0,1959-08-12
2797,2955,38,1,1952-07-16
2798,2956,23,1,1939-08-06
2799,2957,23,1,1978-03-07
2800,2958,48,1,1975-05-07
2801,2959,54,1,1957-11-19
2802,2960,1,1,1928-12-19
2803,2961,1,0,1933-12-28
2804,2962,1,1,1938-11-10
2805,2963,1,0,1939-03-29
2806,2964,8,1,1978-11-27
2807,2965,30,0,1918-02-07
2808,2966,65,1,1955-02-20
2809,2967,53,0,1961-01-15
2810,2968,40,1,1962-08-24
2811,2969,55,1,1923-04-22
2812,2970,55,0,1922-04-06
2813,2971,1,0,1977-12-03
2814,2972,1,1,1976-01-14
2815,2974,56,0,1951-07-12
2816,2975,33,0,1943-03-18
2817,2976,57,0,1922-08-03
2818,2977,39,1,1963-02-06
2819,2978,33,0,1948-03-05
2820,2979,4,0,1961-12-22
2821,2980,11,1,1974-06-14
2822,2981,16,0,1949-02-05
2823,2982,6,0,1973-03-23
2824,2983,6,1,1967-07-23
2825,2984,60,0,1963-05-24
2826,2985,60,1,1960-04-13
2827,2986,14,1,1952-05-15
2828,2987,14,0,1946-06-01
2829,2988,33,1,1961-05-21
2830,2989,17,0,1949-02-01
2831,2990,32,0,1938-04-02
2832,2991,32,1,1941-07-31
2833,2992,11,1,1966-05-07
2834,2994,18,1,1963-07-22
2835,2995,35,0,1941-06-15
2836,2996,1,1,1965-01-29
2837,2997,1,0,1941-03-09
2838,2998,1,1,1961-04-02
2839,2999,74,0,1979-03-24
2840,3000,41,0,1928-04-02
2841,3001,1,1,1958-10-07
2842,3002,42,0,1955-05-13
2843,3003,69,0,1973-05-12
2844,3004,69,1,1971-07-13
2845,3005,43,1,1931-06-29
2846,3006,22,0,1973-08-08
2847,3007,76,1,1964-04-11
2848,3008,73,1,1919-12-19
2849,3009,62,0,1957-08-03
2850,3010,62,1,1960-01-12
2851,3011,74,1,1955-09-19
2852,3012,70,0,1955-11-10
2853,3013,51,0,1950-03-18
2854,3014,51,1,1953-11-05
2855,3015,73,1,1952-02-29
2856,3016,40,1,1977-08-23
2857,3017,2,1,1941-05-14
2858,3018,61,1,1978-01-28
2859,3019,30,1,1969-09-23
2860,3020,32,0,1942-08-27
2861,3021,1,1,1961-08-24
2862,3022,1,0,1954-09-22
2863,3023,16,1,1959-04-04
2864,3024,60,1,1929-03-08
2865,3025,60,0,1932-12-27
2866,3026,22,1,1947-03-25
2867,3027,62,1,1959-07-25
2868,3028,34,0,1932-04-23
2869,3029,43,1,1970-05-08
2870,3030,68,0,1976-05-10
2871,3031,40,0,1965-09-05
2872,3032,40,1,1959-04-10
2873,3035,27,1,1964-11-02
2874,3036,16,0,1941-03-31
2875,3037,64,1,1942-01-04
2876,3038,6,0,1946-03-05
2877,3039,55,0,1969-06-01
2878,3041,4,0,1927-04-24
2879,3042,18,0,1968-02-14
2880,3043,63,0,1951-11-15
2881,3044,36,1,1945-10-07
2882,3045,10,0,1950-03-18
2883,3046,1,0,1925-01-22
2884,3047,45,1,1975-10-01
2885,3048,16,0,1923-01-06
2886,3049,6,1,1967-04-06
2887,3050,6,0,1967-07-31
2888,3051,65,1,1928-03-11
2889,3054,74,1,1958-04-28
2890,3055,51,1,1931-02-23
2891,3056,38,0,1959-01-16
2892,3057,38,1,1962-03-05
2893,3058,49,0,1943-09-29
2894,3059,61,1,1977-11-29
2895,3060,61,1,1960-05-18
2896,3061,61,0,1965-10-05
2897,3062,41,0,1930-08-22
2898,3063,27,1,1971-01-29
2899,3064,42,1,1930-05-05
2900,3065,24,0,1921-08-21
2901,3066,54,0,1982-03-09
2902,3067,57,0,1952-06-21
2903,3068,57,1,1954-03-20
2904,3069,21,1,1943-10-23
2905,3070,46,1,1920-12-12
2906,3071,38,0,1967-02-23
2907,3072,1,1,1936-04-14
2908,3073,1,0,1937-10-23
2909,3074,1,1,1958-11-07
2910,3075,74,1,1941-05-05
2911,3076,57,0,1962-11-17
2912,3077,50,0,1934-02-24
2913,3078,50,1,1932-01-31
2914,3079,67,1,1943-05-19
2915,3080,5,0,1951-07-27
2916,3081,5,1,1945-03-02
2917,3082,52,0,1979-10-17
2918,3083,41,1,1971-04-07
2919,3084,23,0,1951-08-24
2920,3085,62,0,1946-06-29
2921,3086,62,1,1948-09-14
2922,3087,46,0,1959-09-21
2923,3088,40,1,1950-06-11
2924,3089,46,1,1974-07-26
2925,3090,32,1,1968-11-17
2926,3091,15,0,1966-03-03
2927,3092,59,0,1967-11-06
2928,3093,35,1,1966-02-21
2929,3094,48,1,1950-08-18
2930,3095,36,1,1953-06-29
2931,3096,74,1,1982-02-27
2932,3097,48,1,1948-08-22
2933,3098,17,1,1938-06-23
2934,3099,17,1,1965-11-13
2935,3100,2,1,1931-03-30
2936,3101,1,1,1941-12-13
2937,3102,61,0,1979-02-16
2938,3103,64,0,1973-03-07
2939,3104,4,0,1982-01-04
2940,3105,68,1,1947-08-17
2941,3106,72,0,1928-03-03
2942,3107,30,1,1960-11-16
2943,3108,30,0,1962-02-26
2944,3109,7,0,1932-04-21
2945,3110,54,1,1931-02-27
2946,3111,54,0,1924-02-07
2947,3112,24,1,1939-09-12
2948,3113,60,0,1971-11-12
2949,3114,60,1,1971-02-24
2950,3115,72,1,1961-11-30
2951,3116,28,1,1951-09-09
2952,3117,62,0,1941-06-22
2953,3118,62,1,1940-07-09
2954,3119,50,0,1936-01-26
2955,3120,75,1,1964-06-02
2956,3121,57,0,1956-10-18
2957,3122,57,1,1959-04-02
2958,3123,1,1,1979-07-25
2959,3124,5,0,1958-01-02
2960,3125,10,0,1922-10-30
2961,3126,47,1,1938-01-13
2962,3127,1,0,1920-06-18
2963,3128,69,0,1944-02-09
2964,3129,5,0,1946-08-01
2965,3130,19,0,1955-05-31
2966,3131,1,0,1935-06-14
2967,3132,1,0,1975-03-24
2968,3133,31,0,1973-04-20
2969,3134,1,1,1938-05-04
2970,3135,48,1,1969-01-06
2971,3136,1,1,1963-12-18
2972,3137,70,1,1947-02-26
2973,3138,70,0,1943-08-12
2974,3139,46,0,1956-09-23
2975,3140,46,1,1959-04-13
2976,3141,9,0,1925-11-09
2977,3142,68,1,1919-03-18
2978,3143,21,0,1944-02-02
2979,3144,1,1,1919-08-04
2980,3145,1,0,1921-11-04
2981,3146,1,1,1948-07-15
2982,3147,19,0,1964-04-26
2983,3148,3,1,1942-04-04
2984,3149,3,0,1935-01-09
2985,3150,54,0,1932-07-24
2986,3151,1,0,1951-07-27
2987,3152,1,1,1936-10-04
2988,3153,26,1,1924-06-17
2989,3154,26,0,1926-02-21
2990,3155,44,0,1973-04-08
2991,3156,68,0,1954-11-02
2992,3157,1,0,1942-02-26
2993,3158,1,0,1940-11-25
2994,3159,24,1,1930-10-27
2995,3160,20,1,1951-06-29
2996,3161,66,1,1980-11-18
2997,3162,55,1,1960-05-17
2998,3163,1,0,1964-05-26
2999,3164,1,1,1962-09-10
3000,3165,3,0,1976-09-01
3001,3166,31,1,1955-06-14
3002,3167,48,0,1943-09-08
3003,3170,76,1,1921-02-21
3004,3171,76,0,1924-04-26
3005,3172,64,1,1951-12-23
3006,3173,66,0,1946-04-18
3007,3174,66,1,1952-11-16
3008,3175,64,0,1950-07-19
3009,3176,1,1,1937-07-07
3010,3177,24,1,1938-08-12
3011,3178,25,0,1969-08-01
3012,3179,45,0,1948-03-12
3013,3180,45,1,1944-09-30
3014,3181,27,1,1943-02-15
3015,3182,18,0,1925-04-22
3016,3183,70,1,1980-02-24
3017,3184,5,0,1959-12-01
3018,3185,17,0,1972-11-26
3019,3186,1,0,1955-01-14
3020,3187,7,1,1952-09-02
3021,3188,68,0,1976-05-19
3022,3190,1,0,1920-11-01
3023,3191,56,0,1975-11-05
3024,3192,6,1,1939-07-14
3025,3193,28,0,1950-02-22
3026,3194,51,0,1975-08-17
3027,3195,2,0,1971-06-13
3028,3196,72,0,1978-08-14
3029,3197,1,1,1958-07-10
3030,3198,1,0,1953-03-05
3031,3199,1,0,1957-12-18
3032,3200,1,1,1954-11-15
3033,3201,66,0,1953-08-06
3034,3202,56,1,1922-07-19
3035,3203,1,0,1959-04-23
3036,3204,1,1,1956-03-26
3037,3205,1,0,1921-06-25
3038,3206,1,1,1921-05-21
3039,3207,55,0,1925-12-03
3040,3208,27,1,1947-02-06
3041,3209,27,0,1939-01-03
3042,3210,14,1,1963-08-30
3043,3211,17,0,1967-08-07
3044,3213,1,1,1941-10-04
3045,3214,71,1,1922-05-12
3046,3215,64,0,1936-05-06
3047,3216,58,1,1959-11-28
3048,3217,61,1,1977-05-02
3049,3218,49,1,1965-12-16
3050,3219,49,0,1959-10-18
3051,3220,23,1,1957-02-17
3052,3221,23,0,1953-07-16
3053,3222,21,1,1977-05-06
3054,3225,13,1,1957-03-17
3055,3226,1,1,1951-11-22
3056,3227,59,0,1950-10-28
3057,3228,34,1,1957-02-22
3058,3229,50,1,1979-04-18
3059,3230,1,0,1982-06-06
3060,3231,21,1,1961-06-03
3061,3232,5,1,1976-11-05
3062,3233,1,1,1980-11-30
3063,3234,67,0,1919-08-04
3064,3235,46,0,1950-06-12
3065,3236,28,0,1960-04-15
3066,3239,7,0,1981-11-16
3067,3240,67,0,1937-12-10
3068,3241,26,1,1934-09-14
3069,3242,26,0,1937-03-04
3070,3243,71,0,1920-09-30
3071,3244,72,1,1933-09-29
3072,3245,70,1,1952-12-02
3073,3246,66,1,1931-04-20
3074,3247,69,0,1958-04-21
3075,3248,28,0,1929-08-02
3076,3249,17,1,1959-01-20
3077,3250,17,0,1962-01-20
3078,3251,52,0,1962-12-28
3079,3252,52,1,1961-03-26
3080,3253,70,1,1946-07-02
3081,3254,1,1,1930-02-13
3082,3255,8,0,1970-01-04
3083,3256,49,1,1976-07-18
3084,3257,73,0,1978-05-11
3085,3258,74,0,1960-07-30
3086,3259,71,1,1950-10-15
3087,3260,74,0,1942-09-08
3088,3261,74,1,1950-04-10
3089,3262,61,0,1941-08-14
3090,3264,63,0,1950-10-20
3091,3265,47,0,1963-06-11
3092,3266,47,1,1960-10-08
3093,3267,61,1,1951-08-26
3094,3268,1,0,1956-03-31
3095,3269,2,1,1974-11-05
3096,3270,12,1,1940-01-22
3097,3271,58,0,1942-01-03
3098,3272,9,0,1920-07-18
3099,3273,9,1,1918-01-02
3100,3274,26,1,1929-01-22
3101,3275,26,0,1924-09-19
3102,3276,52,1,1980-03-21
3103,3277,42,1,1966-03-26
3104,3278,42,0,1962-04-20
3105,3279,66,0,1954-08-04
3106,3280,66,1,1958-05-31
3107,3281,74,1,1950-12-27
3108,3282,29,1,1981-09-02
3109,3283,10,1,1933-11-23
3110,3284,2,1,1936-07-02
3111,3285,2,0,1943-09-17
3112,3286,74,0,1972-03-15
3113,3287,74,1,1978-04-01
3114,3288,69,1,1926-01-28
3115,3289,75,0,1977-06-09
3116,3290,11,0,1969-07-12
3117,3291,52,1,1947-01-23
3118,3292,18,1,1940-01-21
3119,3293,1,0,1953-01-20
3120,3294,52,1,1957-03-08
3121,3295,40,0,1966-03-13
3122,3296,23,1,1969-06-11
3123,3297,1,1,1968-04-17
3124,3298,5,0,1942-08-05
3125,3299,76,0,1961-09-17
3126,3300,53,1,1950-06-29
3127,3302,52,0,1964-02-17
3128,3303,52,1,1965-01-09
3129,3304,69,1,1939-08-31
3130,3305,41,0,1971-10-11
3131,3306,27,1,1948-04-26
3132,3307,14,0,1979-07-01
3133,3308,15,1,1948-02-16
3134,3309,15,0,1942-04-29
3135,3310,23,1,1954-02-13
3136,3311,51,1,1954-08-25
3137,3312,70,0,1971-11-05
3138,3313,60,0,1946-02-10
3139,3314,24,0,1931-12-18
3140,3315,24,1,1934-06-21
3141,3316,1,0,1947-12-15
3142,3317,1,1,1950-04-24
3143,3319,1,0,1979-04-24
3144,3320,1,1,1972-02-14
3145,3321,13,0,1969-05-30
3146,3322,31,1,1948-02-29
3147,3323,74,0,1981-02-22
3148,3324,26,0,1971-04-13
3149,3325,26,1,1963-09-28
3150,3326,57,0,1952-12-26
3151,3327,20,0,1937-07-04
3152,3328,24,1,1966-10-11
3153,3329,54,1,1961-03-20
3154,3330,54,0,1955-04-15
3155,3331,70,0,1970-02-05
3156,3332,46,0,1969-11-15
3157,3333,10,0,1949-07-24
3158,3334,1,1,1967-07-01
3159,3335,11,1,1967-02-10
3160,3336,64,0,1951-05-30
3161,3337,53,1,1952-04-13
3162,3338,69,0,1942-11-29
3163,3339,31,0,1976-01-29
3164,3340,54,1,1976-02-16
3165,3341,54,0,1968-12-20
3166,3342,73,1,1973-09-29
3167,3344,42,1,1961-09-16
3168,3345,37,0,1941-01-27
3169,3346,37,1,1941-02-25
3170,3347,11,1,1936-01-19
3171,3348,38,0,1978-02-14
3172,3349,42,1,1963-12-21
3173,3350,30,1,1950-03-19
3174,3351,30,0,1942-09-15
3175,3352,23,1,1919-09-12
3176,3353,23,0,1919-04-21
3177,3354,62,0,1943-10-28
3178,3355,38,1,1953-01-15
3179,3356,73,1,1974-04-23
3180,3357,63,0,1954-07-21
3181,3358,16,1,1975-10-07
3182,3359,1,1,1945-02-24
3183,3360,43,0,1976-08-31
3184,3361,40,0,1930-10-02
3185,3365,1,0,1966-07-30
3186,3366,54,0,1959-02-12
3187,3367,54,1,1952-04-23
3188,3368,14,0,1952-10-24
3189,3369,1,1,1952-04-16
3190,3370,25,1,1919-03-28
3191,3371,25,0,1919-10-07
3192,3372,1,1,1970-10-30
3193,3373,5,1,1952-11-29
3194,3374,5,0,1960-08-13
3195,3375,74,1,1954-11-06
3196,3376,11,0,1945-01-19
3197,3377,11,1,1938-05-05
3198,3378,5,1,1957-04-21
3199,3379,5,0,1949-07-01
3200,3380,74,0,1978-04-03
3201,3381,70,0,1965-09-01
3202,3382,54,1,1954-02-28
3203,3383,54,0,1956-04-23
3204,3384,41,0,1942-08-03
3205,3385,11,0,1924-02-13
3206,3386,49,0,1940-03-08
3207,3387,58,1,1943-08-14
3208,3388,53,0,1965-10-26
3209,3389,39,0,1967-01-16
3210,3390,53,0,1972-11-17
3211,3391,42,1,1971-04-07
3212,3392,1,0,1975-10-31
3213,3393,73,0,1954-08-24
3214,3394,66,0,1980-07-04
3215,3395,4,1,1962-12-28
3216,3396,18,0,1977-03-03
3217,3397,24,0,1974-06-08
3218,3398,24,1,1969-09-13
3219,3399,72,1,1932-02-25
3220,3402,74,0,1952-05-02
3221,3403,74,1,1957-10-18
3222,3404,56,0,1940-10-11
3223,3405,40,1,1949-12-15
3224,3406,40,0,1947-07-13
3225,3407,35,0,1973-04-13
3226,3408,35,1,1973-12-20
3227,3409,36,1,1919-04-03
3228,3410,54,1,1965-02-16
3229,3412,57,1,1975-07-18
3230,3413,57,0,1969-11-25
3231,3414,11,0,1947-10-17
3232,3415,54,0,1973-09-30
3233,3416,35,1,1978-06-01
3234,3417,35,0,1985-03-18
3235,3418,70,0,1963-08-07
3236,3420,66,1,1979-06-24
3237,3421,20,1,1947-03-05
3238,3422,1,0,1951-05-02
3239,3423,12,0,1971-09-05
3240,3424,64,1,1918-11-14
3241,3425,70,1,1970-05-07
3242,3426,73,1,1978-02-07
3243,3427,42,1,1980-06-16
3244,3428,42,0,1987-09-27
3245,3429,46,1,1941-10-16
3246,3430,3,1,1951-09-25
3247,3431,70,0,1979-04-05
3248,3432,15,1,1973-11-08
3249,3433,71,1,1962-09-07
3250,3434,71,0,1956-09-20
3251,3435,4,0,1945-05-27
3252,3436,30,1,1958-02-18
3253,3437,30,0,1959-08-08
3254,3438,43,1,1942-01-12
3255,3439,62,1,1967-01-27
3256,3440,1,0,1938-02-13
3257,3441,75,1,1958-02-09
3258,3443,1,0,1934-12-06
3259,3444,57,1,1977-04-06
3260,3445,17,0,1979-03-26
3261,3446,70,1,1957-10-01
3262,3447,54,0,1949-04-21
3263,3448,1,1,1954-12-24
3264,3449,27,1,1928-03-21
3265,3450,25,1,1976-09-12
3266,3451,19,1,1974-07-17
3267,3452,19,0,1975-08-28
3268,3453,56,1,1950-08-02
3269,3454,11,0,1949-10-17
3270,3455,11,1,1957-02-28
3271,3456,54,0,1945-01-21
3272,3457,75,0,1923-06-14
3273,3458,33,1,1953-06-30
3274,3459,14,0,1964-08-30
3275,3460,14,1,1965-10-11
3276,3461,54,1,1958-02-22
3277,3462,54,0,1965-03-18
3278,3463,1,0,1979-03-02
3279,3464,43,1,1953-01-14
3280,3465,30,1,1942-04-17
3281,3466,1,0,1936-05-31
3282,3467,1,1,1939-12-06
3283,3468,68,0,1933-12-31
3284,3469,1,0,1975-02-23
3285,3470,52,0,1937-04-23
3286,3471,1,0,1952-09-29
3287,3472,70,0,1946-05-11
3288,3473,70,1,1948-05-21
3289,3474,32,0,1954-12-08
3290,3475,19,1,1957-03-13
3291,3476,60,0,1968-01-05
3292,3477,37,1,1965-08-28
3293,3478,1,1,1926-05-30
3294,3479,1,0,1933-09-19
3295,3480,15,0,1951-04-10
3296,3481,15,1,1957-11-10
3297,3482,71,0,1941-02-09
3298,3483,70,1,1940-12-02
3299,3484,44,1,1972-04-30
3300,3485,77,1,1922-05-27
3301,3486,77,1,1962-03-09
3302,3487,1,1,1959-09-06
3303,3488,1,1,1955-10-09
3304,3489,76,1,1966-08-13
3305,3490,19,1,1920-10-16
3306,3491,19,0,1922-11-18
3307,3492,8,0,1970-12-27
3308,3493,69,0,1965-05-04
3309,3494,42,1,1969-07-02
3310,3495,64,0,1941-05-10
3311,3496,64,1,1949-07-11
3312,3497,39,0,1970-09-11
3313,3498,77,1,1938-04-01
3314,3499,19,1,1969-03-16
3315,3500,29,1,1960-06-07
3316,3501,51,1,1964-03-21
3317,3502,54,1,1952-08-03
3318,3503,54,0,1953-01-14
3319,3504,40,1,1952-01-25
3320,3505,20,1,1977-12-06
3321,3506,1,0,1961-08-20
3322,3507,32,0,1946-12-02
3323,3508,38,1,1970-11-09
3324,3509,38,0,1965-02-13
3325,3510,13,1,1939-10-26
3326,3511,74,1,1963-09-11
3327,3512,49,1,1946-05-25
3328,3513,70,1,1922-07-20
3329,3514,70,0,1918-02-05
3330,3515,61,0,1975-01-02
3331,3516,58,0,1971-09-07
3332,3517,68,0,1953-06-24
3333,3518,33,0,1955-09-02
3334,3519,74,1,1949-12-15
3335,3520,8,0,1928-05-17
3336,3521,4,1,1964-07-20
3337,3522,57,1,1963-02-02
3338,3523,6,1,1964-04-29
3339,3524,68,0,1945-11-20
3340,3525,15,1,1974-05-21
3341,3526,15,0,1977-07-06
3342,3527,77,1,1978-08-11
3343,3528,73,0,1970-10-06
3344,3529,54,1,1973-03-15
3345,3530,16,0,1971-09-18
3346,3531,43,1,1920-06-14
3347,3532,56,1,1935-02-24
3348,3533,1,0,1963-12-01
3349,3534,50,0,1971-03-21
3350,3535,37,1,1973-05-12
3351,3536,55,1,1922-08-20
3352,3537,51,1,1946-04-16
3353,3538,1,0,1944-05-02
3354,3539,36,1,1920-08-31
3355,3540,51,1,1936-08-04
3356,3541,51,0,1934-05-01
3357,3542,10,1,1939-09-02
3358,3543,10,0,1941-08-19
3359,3544,1,0,1961-08-15
3360,3545,68,1,1966-11-01
3361,3546,3,1,1971-02-28
3362,3547,1,0,1924-03-15
3363,3548,1,1,1975-05-03
3364,3549,5,0,1937-09-08
3365,3550,54,0,1969-09-14
3366,3552,44,1,1940-11-16
3367,3554,22,0,1965-12-21
3368,3555,22,1,1968-02-06
3369,3556,6,1,1927-11-27
3370,3557,6,0,1928-11-24
3371,3558,54,0,1928-07-01
3372,3559,57,0,1939-10-23
3373,3560,57,1,1944-02-02
3374,3562,1,1,1931-04-05
3375,3563,1,0,1926-11-22
3376,3564,62,1,1948-03-23
3377,3565,44,1,1962-07-29
3378,3566,65,0,1932-02-19
3379,3567,1,1,1948-03-09
3380,3568,1,1,1941-01-25
3381,3569,67,1,1933-04-09
3382,3570,15,0,1945-04-27
3383,3571,25,1,1970-06-17
3384,3572,48,0,1928-12-18
3385,3573,8,0,1972-02-09
3386,3574,19,0,1946-02-17
3387,3575,9,0,1937-10-12
3388,3576,1,0,1939-03-15
3389,3577,31,0,1942-12-15
3390,3578,72,1,1927-10-20
3391,3579,72,0,1930-08-07
3392,3580,6,0,1929-04-27
3393,3581,33,1,1967-12-23
3394,3582,38,1,1955-02-17
3395,3583,15,0,1942-09-09
3396,3584,15,1,1941-03-25
3397,3585,29,0,1968-10-02
3398,3586,60,1,1943-04-11
3399,3587,60,0,1939-12-01
3400,3588,76,0,1953-11-04
3401,3589,73,0,1961-07-13
